x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
0.2603,0.97377,-0.0022806,2,-57.5,0.096641,923.25,1,0,0
0.37756,1.0082,-0.20754,2,-49.5,0.30066,923.25,1,0,0
-0.36114,1.1116,0.031928,2,-52.0,5.8276,923.75,1,0,0
0.23685,1.0082,-0.20754,2,-55.5,0.17948,923.75,1,0,0
0.23685,1.0082,-0.20754,2,-54.0,6.231,925.75,1,0,0
0.2603,0.97377,-0.0022806,2,-54.5,1.9129,925.25,1,0,0
0.2603,0.97377,-0.0022806,2,-57.5,0.15033,923.25,1,0,0
0.18995,1.0082,-0.082102,2,-58.5,0.52922,922.75,1,0,0
0.18995,1.0082,-0.082102,2,-54.0,1.7717,925.75,1,0,0
0.23685,0.98526,-0.013684,2,-57.0,6.0485,923.75,1,0,0
0.2603,0.97377,-0.0022806,2,-55.5,1.9681,925.25,1,0,0
0.18995,1.0082,-0.082102,2,-58.0,6.0562,923.75,1,0,0
0.41273,0.79004,0.25999,2,-50.0,1.6812,923.25,1,0,0
0.2603,0.97377,-0.0022806,2,-55.0,2.2534,924.75,1,0,0
0.2603,0.97377,-0.0022806,2,-55.0,2.4053,924.75,1,0,0
0.2603,0.97377,-0.0022806,2,-54.0,1.7533,925.75,1,0,0
0.18995,1.0082,-0.082102,2,-55.0,5.2585,925.25,1,0,0
0.20168,1.0082,0.020525,2,-56.0,4.9026,922.75,1,0,0
0.24858,0.99674,-0.059296,2,-54.0,0.60132,925.75,1,0,0
-0.11491,0.88191,0.10035,2,-54.5,3.9132,925.75,1,0,0
0.13132,1.0197,0.0091224,2,-48.5,0.010738,923.25,1,0,0
0.24858,0.99674,-0.059296,2,-55.5,4.266,924.75,1,0,0
-0.11491,0.88191,0.10035,2,-55.0,4.108,925.25,1,0,0
-0.11491,0.88191,0.10035,2,-55.0,4.0927,925.25,1,0,0
0.41273,0.91636,0.020525,2,-47.5,5.8107,924.25,1,0,0
-0.056282,0.87042,0.15736,2,-50.0,4.5099,924.25,1,0,0
0.41273,0.91636,0.020525,2,-47.5,5.8138,924.25,1,0,0
-0.11491,0.88191,0.10035,2,-58.5,6.2034,921.75,1,0,0
0.28376,1.0082,0.043332,2,-46.5,2.6768,924.25,1,0,0
0.24858,0.99674,-0.059296,2,-57.0,4.9011,923.75,1,0,0
0.48309,0.16995,0.89856,3,-68.5,0.029146,920.25,1,0,1
0.23685,1.0197,0.031928,3,-55.0,2.2227,924.25,1,0,0
0.48309,0.16995,0.89856,4,-56.5,0.10738,925.75,1,0,1
0.23685,1.0197,0.031928,4,-55.5,0.72404,924.25,1,0,0
0.48309,0.16995,0.89856,4,-57.0,2.0402,923.75,1,0,1
0.51826,0.15847,0.92136,4,-58.0,2.2304,923.25,1,0,1
0.51826,0.15847,0.92136,4,-56.5,0.20862,925.25,1,0,1
0.48309,0.16995,0.89856,4,-56.0,0.71944,925.25,1,0,1
0.23685,1.0197,0.031928,4,-56.5,5.935,925.75,1,0,0
0.23685,1.0197,0.031928,4,-59.0,5.6512,923.75,1,0,0
0.51826,0.15847,0.92136,4,-56.5,0.3881,925.25,1,0,1
0.51826,0.15847,0.92136,4,-57.5,1.7288,923.75,1,0,1
0.48309,0.16995,0.89856,4,-56.0,0.74858,925.25,1,0,1
0.48309,0.16995,0.89856,4,-57.0,2.0739,923.75,1,0,1
0.51826,0.15847,0.92136,4,-57.5,0.51542,925.25,1,0,1
0.51826,0.15847,0.92136,4,-57.5,0.29299,925.25,1,0,1
0.48309,0.16995,0.89856,4,-55.5,0.32981,925.75,1,0,1
0.037521,0.91636,-0.36718,2,-47.0,4.401,923.25,1,0,0
-0.16181,1.0312,0.11175,2,-57.5,5.6006,923.75,1,0,0
-0.16181,1.0312,0.11175,2,-54.5,2.2457,925.25,1,0,0
0.037521,0.91636,-0.36718,2,-48.0,0.072097,923.25,1,0,0
0.037521,0.91636,-0.36718,2,-47.0,4.1586,923.25,1,0,0
0.23685,1.0542,0.16876,2,-48.0,1.9988,923.25,1,0,0
0.82312,0.72114,-0.013684,2,-58.0,5.6021,925.75,1,0,0
1.1045,-0.45014,0.11175,3,-56.5,0.76085,920.25,1,0,1
1.0225,-0.42717,0.088944,3,-52.5,1.5033,925.25,1,0,1
0.96383,-0.38124,0.043332,3,-57.0,0.70563,920.25,1,0,1
0.92865,-0.36976,0.054735,3,-56.5,0.72557,920.25,1,0,1
1.2921,-0.53052,0.19157,3,-56.0,6.251,921.75,1,0,1
0.98728,-0.39272,0.054735,4,-63.5,5.4073,924.25,1,0,1
1.1045,-0.45014,0.11175,4,-65.0,6.2142,923.25,1,0,1
1.2687,-0.53052,0.20297,4,-63.0,1.172,925.75,1,0,1
1.0107,-0.41569,0.066138,4,-62.5,1.1428,925.75,1,0,1
1.0225,-0.42717,0.066138,4,-66.0,0.76085,922.25,1,0,1
0.9052,-0.34679,0.020525,4,-63.0,1.1474,925.75,1,0,1
0.99901,-0.40421,0.077541,4,-64.5,5.4088,924.25,1,0,1
0.92865,-0.36976,0.031928,4,-66.5,4.6924,921.25,1,0,1
1.0459,-0.50756,0.088944,4,-65.0,6.2203,923.25,1,0,1
1.128,-0.47311,0.13456,4,-64.0,5.3889,924.25,1,0,1
0.87003,-0.35827,0.020525,4,-67.0,5.0345,920.75,1,0,1
0.92865,-0.35827,0.043332,4,-66.0,4.3059,921.75,1,0,1
0.92865,-0.35827,0.043332,4,-65.5,0.75318,922.25,1,0,1
0.96383,-0.36976,0.043332,4,-67.0,4.7063,921.25,1,0,1
0.9521,-0.36976,0.054735,4,-63.5,5.4057,924.25,1,0,1
0.99901,-0.42717,0.066138,4,-64.0,2.281,924.25,1,0,1
1.0342,-0.42717,0.10035,4,-63.0,1.8791,924.75,1,0,1
0.98728,-0.40421,0.054735,4,-68.0,5.4226,920.25,1,0,1
1.1632,-0.49607,0.15736,4,-68.5,5.4487,920.25,1,0,1
1.2921,-0.55349,0.18017,4,-63.5,1.965,924.75,1,0,1
0.99901,-0.41569,0.066138,4,-66.5,4.2936,921.75,1,0,1
0.9521,-0.38124,0.043332,4,-65.5,0.76852,922.25,1,0,1
0.97555,-0.36976,0.043332,4,-66.0,0.75779,922.25,1,0,1
0.98728,-0.39272,0.043332,4,-66.0,3.8948,922.25,1,0,1
0.98728,-0.40421,0.077541,4,-66.5,3.9255,922.25,1,0,1
1.1632,-0.49607,0.15736,4,-63.5,1.8868,924.75,1,0,1
0.96383,-0.38124,0.054735,4,-64.0,5.395,924.25,1,0,1
1.0459,-0.50756,0.088944,4,-65.0,1.2885,921.75,1,0,1
0.94038,-0.35827,0.031928,4,-65.5,0.32981,922.75,1,0,1
0.9052,-0.34679,0.0091224,4,-63.5,1.8807,924.75,1,0,1
1.0342,-0.42717,0.10035,4,-67.5,5.4579,920.25,1,0,1
0.99901,-0.42717,0.066138,4,-67.0,5.0591,920.75,1,0,1
1.0342,-0.43866,0.077541,4,-63.0,4.6204,925.25,1,0,1
1.1632,-0.48459,0.13456,4,-63.5,5.0069,924.75,1,0,1
0.92865,-0.35827,0.043332,4,-65.0,6.254,923.25,1,0,1
1.1045,-0.45014,0.12315,4,-63.0,5.0177,924.75,1,0,1
1.0342,-0.42717,0.066138,4,-62.5,1.1152,925.75,1,0,1
0.94038,-0.36976,0.054735,4,-67.5,1.9129,920.75,1,0,1
1.2921,-0.55349,0.18017,4,-67.0,4.7293,921.25,1,0,1
0.99901,-0.41569,0.066138,4,-68.0,5.441,920.25,1,0,1
0.99901,-0.42717,0.066138,4,-64.5,5.7877,923.75,1,0,1
0.92865,-0.36976,0.054735,4,-63.5,4.6648,925.25,1,0,1
1.1045,-0.46162,0.12315,4,-64.5,5.7831,923.75,1,0,1
0.97555,-0.36976,0.043332,4,-64.5,5.8215,923.75,1,0,1
1.1045,-0.47311,0.11175,4,-63.5,1.9037,924.75,1,0,1
1.0342,-0.42717,0.10035,4,-66.0,4.3166,921.75,1,0,1
1.0459,-0.50756,0.088944,4,-63.0,5.0422,924.75,1,0,1
