x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
0.29548,0.97377,0.088944,1,-60.0,1.4297,921.75,1,1,0
-0.32597,1.0082,0.18017,1,-57.5,0.31753,925.25,1,1,0
0.33066,0.96229,0.13456,1,-63.0,5.8153,925.25,1,1,0
0.28376,0.98526,0.077541,1,-60.5,4.6372,923.25,1,1,0
0.35411,0.98526,0.11175,1,-60.0,1.195,921.25,1,1,0
0.52999,0.88191,0.20297,1,-60.5,1.9926,921.25,1,1,0
0.47136,0.66373,0.51086,1,-61.5,5.6174,921.75,1,1,0
0.18995,1.0427,0.043332,1,-61.0,5.2232,921.25,1,1,0
0.28376,0.95081,0.10035,1,-60.5,2.7949,920.25,1,1,0
0.84658,0.37665,0.54506,1,-58.5,4.5866,923.25,1,1,0
0.2603,0.98526,0.077541,1,-60.5,1.9804,921.25,1,1,0
0.2603,0.98526,0.077541,1,-61.0,0.92039,922.75,1,1,0
0.24858,0.98526,0.088944,1,-60.5,1.1152,922.75,1,1,0
0.34238,0.95081,0.11175,1,-60.5,4.648,923.25,1,1,0
0.34238,0.95081,0.11175,1,-60.0,0.64734,920.75,1,1,0
0.014071,0.97377,0.25999,1,-58.5,2.2565,922.75,1,1,0
0.23685,1.0197,0.031928,1,-60.0,1.0937,920.25,1,1,0
0.31893,0.95081,0.11175,1,-60.5,6.1068,920.25,1,1,0
1.2335,-0.059712,0.043332,1,-66.5,3.8595,922.75,1,1,1
0.29548,0.97377,0.088944,1,-61.0,5.6527,923.75,1,1,0
0.1196,0.90487,0.066138,1,-57.0,5.1266,924.75,1,1,0
0.35411,0.98526,0.11175,1,-60.5,0.62126,920.75,1,1,0
0.17823,1.0542,0.031928,1,-61.0,6.1221,920.25,1,1,0
0.31893,0.97377,0.12315,1,-61.5,5.958,920.75,1,1,0
0.2134,1.0312,0.043332,1,-60.5,5.9227,921.75,1,1,0
0.2134,1.0312,0.043332,1,-60.5,3.9991,923.75,1,1,0
0.52999,0.88191,0.20297,1,-60.5,1.6812,921.75,1,1,0
0.36583,0.93932,0.13456,1,-60.5,1.0845,920.25,1,1,0
0.27203,0.97377,0.10035,1,-61.0,1.3929,922.25,1,1,0
0.27203,1.0082,0.077541,1,-61.0,4.4455,923.75,1,1,0
0.48309,0.90487,0.18017,1,-61.0,5.441,922.25,1,1,0
0.50654,0.89339,0.19157,1,-60.0,0.51082,920.75,1,1,0
0.1196,0.90487,0.066138,1,-57.0,0.65654,924.25,1,1,0
0.2134,1.0312,0.043332,1,-59.5,5.757,921.75,1,1,0
0.34238,0.97377,0.12315,1,-60.5,4.6725,923.25,1,1,0
0.84658,0.37665,0.54506,1,-58.0,0.31293,920.75,1,1,0
0.2134,1.0312,0.043332,1,-61.0,5.5361,922.25,1,1,0
0.37756,0.93932,0.11175,1,-61.5,4.3734,925.25,1,1,0
0.31893,0.97377,0.12315,1,-65.5,1.5033,925.25,1,1,0
0.36583,0.95081,0.15736,1,-64.5,5.5116,925.75,1,1,0
0.51826,0.92784,0.088944,1,-63.5,5.4426,925.25,1,1,0
0.27203,1.0082,0.077541,1,-60.0,5.7233,922.25,1,1,0
0.36583,0.96229,0.11175,1,-66.0,1.0815,925.75,1,1,0
1.1983,-0.094162,-0.025087,1,-57.0,6.1467,924.25,1,1,1
0.27203,0.97377,0.088944,1,-65.0,1.8883,925.25,1,1,0
0.2134,0.99674,0.088944,1,-60.0,2.4176,920.75,1,1,0
0.28376,0.95081,0.10035,1,-61.0,0.76392,922.75,1,1,0
